lat,lon,mean_annual_precip_mm
 47.5,  11.5,1246.9901086050888
 47.5,  12.5,1396.8870957432125
 47.5,  13.5,1548.0284816437756
 47.5,  14.5,1379.1599386190546
 47.5,  15.5,1074.0952838279052
 47.5,  16.5,739.0888062746361
 47.5,  17.5,600.2362175645501
 47.5,  18.5,581.0004426004558
 47.5,  19.5,560.7284578989293
 47.5,  20.5,533.0444078013816
 47.5,  21.5,563.1780286585464
 47.5,  22.5,635.5728570808626
 47.5,  23.5,748.5155332067918
 47.5,  24.5,838.6457076750953
 47.5,  25.5,791.7590685877308
 47.5,  26.5,559.5254437080746
 47.5,  27.5,552.3275977085377
 47.5,  28.5,562.7517350048855
 47.5,  29.5,536.9185463436719
 47.5,  30.5,503.39871666349217
 47.5,  31.5,480.88578723216887
 47.5,  32.5,473.6263029821988
 47.5,  33.5,461.389664851386
 47.5,  34.5,459.0340602110173
 47.5,  35.5,500.04957928328685
 47.5,  36.5,547.8612178111899
 47.5,  37.5,528.455614776447
 47.5,  38.5,535.1642344778982
 47.5,  39.5,567.0435466930785
 47.5,  40.5,543.7974228571202
 47.5,  41.5,480.0344919665107
 47.5,  42.5,426.2038886547089
 47.5,  43.5,376.8219911969942
 47.5,  44.5,332.6357820280668
 47.5,  45.5,289.8314716363776
 47.5,  46.5,267.3112125571432
 47.5,  47.5,247.23793586883056
 47.5,  48.5,223.69440079454722
 47.5,  49.5,206.8793139724896
 47.5,  50.5,192.65776287276174
 47.5,  51.5,180.7271586711165
 47.5,  52.5,176.06250395985518
 47.5,  53.5,182.70560752626128
 47.5,  54.5,190.10776270463552
 47.5,  55.5,201.16638306502642
 47.5,  56.5,204.27284902950817
 47.5,  57.5,205.45776314159926
 47.5,  58.5,192.36638329255172
 47.5,  59.5,178.96078003891586
 47.5,  60.5,163.80689977803112
 47.5,  61.5,149.98491684745616
 47.5,  62.5,149.7521584105903
 47.5,  63.5,150.20689981764764
 47.5,  64.5,155.68103835500523
 47.5,  65.5,162.68707230173314
 47.5,  66.5,176.0060380766618
 47.5,  67.5,172.59569356468478
 47.5,  68.5,170.0504344661303
 47.5,  69.5,176.4099175578048
 47.5,  70.5,186.17026285146335
 47.5,  71.5,188.98146990455436
 47.5,  72.5,201.16595328213845
 47.5,  73.5,205.1232801927575
 47.5,  74.5,199.5323313279399
 47.5,  75.5,214.9564695204127
 47.5,  76.5,242.19397037810296
 47.5,  77.5,268.71336785267147
 47.5,  78.5,290.9780230686583
 47.5,  79.5,303.8754370376982
 47.5,  80.5,329.89483363463967
 47.5,  81.5,378.84138718761255
 47.5,  82.5,378.8504374808279
 47.5,  83.5,341.1185407802977
 47.5,  84.5,301.4012989669011
 47.5,  85.5,278.908194213078
 47.5,  86.5,224.90302173330872
 47.5,  87.5,175.30086588345728
 47.5,  88.5,165.35302026046378
 47.5,  89.5,183.94914154990997
 47.5,  90.5,219.51983233155877
 47.5,  91.5,199.2353495839855
 47.5,  92.5,76.94655329400098
 47.5,  93.5,106.15301915926153
 47.5,  94.5,135.5422446619848
 47.5,  95.5,158.4043135626306
 47.5,  96.5,213.85819454902204
 47.5,  97.5,256.48879786979023
 47.5,  98.5,288.89914511388235
 47.5,  99.5,277.17328184136545
 47.5, -52.5,1515.2862244310052
 47.5, -53.5,1362.5840768485236
 47.5, -54.5,1402.3802012081806
 47.5, -55.5,1564.1211536012847
 47.5, -56.5,1481.0597911703178
 47.5, -57.5,1640.8017548528212
 47.5, -58.5,1586.528475662758
 47.5, -60.5,1277.2379516404253
 47.5, -61.5,1246.3741611612256
 47.5, -64.5,1230.6448482973824
 47.5, -65.5,1081.775453764817
 47.5, -66.5,1094.54571161599
 47.5, -67.5,1103.450455451834
 47.5, -68.5,1105.8823497870874
 47.5, -69.5,1051.2845058276737
 47.5, -70.5,1215.2814918386525
 47.5, -71.5,1411.6207160785282
 47.5, -72.5,1110.009940098072
 47.5, -73.5,978.0823504842563
 47.5, -74.5,980.8771751666893
 47.5, -75.5,1004.9513141040146
 47.5, -76.5,957.6353619838585
 47.5, -77.5,928.0560513858138
 47.5, -78.5,936.2112249012653
 47.5, -79.5,845.8965679366013
 47.5, -80.5,837.63148217365665
 47.5, -81.5,857.1004469970178
 47.5, -82.5,888.2026027482133
 47.5, -83.5,1057.3340713895602
 47.5, -84.5,1149.8332118823612
 47.5, -85.5,823.2478617306414
 47.5, -86.5,807.0676879225107
 47.5, -87.5,790.0112215321642
 47.5, -88.5,786.6819105312743
 47.5, -89.5,756.888377304735
 47.5, -90.5,764.2099292196077
 47.5, -91.5,769.7413941498462
 47.5, -92.5,748.1357902206224
 47.5, -93.5,716.2901020748862
 47.5, -94.5,671.7513070908087
 47.5, -95.5,638.834496488859
 47.5, -96.5,583.28880905026
 47.5, -97.5,526.0810451990573
 47.5, -98.5,489.9616465198583
 47.5, -99.5,485.05863152290215
 47.5, 100.5,299.07543632680364
 47.5, 101.5,325.35086896142064
 47.5, 102.5,291.4551789518447
 47.5, 103.5,294.75259313899386
 47.5, 104.5,295.0215585516959
 47.5, 105.5,279.26466135038385
 47.5, 106.5,267.89871192877666
 47.5, 107.5,257.37888450856354
 47.5, 108.5,267.0719874240458
 47.5, 109.5,263.6849195549329
 47.5, 110.5,262.44871250787304
 47.5, 111.5,255.1194017615555
 47.5, 112.5,249.46810873276715
 47.5, 113.5,245.54138369485736
 47.5, 114.5,239.11509147019868
 47.5, 115.5,243.59440125139622
 47.5, 116.5,255.39009195052347
 47.5, 117.5,268.88923015779466
 47.5, 118.5,295.0849195908884
 47.5, 119.5,361.6181103977664
 47.5, 120.5,415.1314740815554
 47.5, 121.5,428.4349229798235
 47.5, 122.5,422.1431126354327
 47.5, 123.5,417.92457778440337
 47.5, 124.5,433.78492248841917
 47.5, 125.5,460.8888046764608
 47.5, 126.5,512.2133705642974
 47.5, 127.5,550.335788068458
 47.5, 128.5,593.3375135946633
 47.5, 129.5,622.017686079738
 47.5, 130.5,580.8112208545208
 47.5, 131.5,578.2400984466076
 47.5, 132.5,599.2892384829707
 47.5, 133.5,649.0267380255051
 47.5, 134.5,699.9547548710273
 47.5, 135.5,749.2146692234895
 47.5, 136.5,822.7060518490857
 47.5, 137.5,866.2426883681067
 47.5, 138.5,873.0293272528155
 47.5, 139.5,853.9353595191037
 47.5, 142.5,940.8319157896372
 47.5,-100.5,470.18061423712766
 47.5,-101.5,437.7461295497829
 47.5,-102.5,415.53535351054427
 47.5,-103.5,382.16595566067207
 47.5,-104.5,365.5870756861465
 47.5,-105.5,362.68535362081286
 47.5,-106.5,321.05992024571736
 47.5,-107.5,319.40216196199947
 47.5,-108.5,348.07500751779
 47.5,-109.5,392.5456971752233
 47.5,-110.5,377.6336281556508
 47.5,-111.5,360.5913871341739
 47.5,-112.5,365.28966248652034
 47.5,-113.5,436.488802433014
 47.5,-114.5,464.8323365840419
 47.5,-115.5,740.5827735929654
 47.5,-116.5,802.1465656623759
 47.5,-117.5,473.79871667073724
 47.5,-118.5,238.66509098277012
 47.5,-119.5,171.29353786609943
 47.5,-120.5,547.4754389801931
 47.5,-121.5,1805.6698542997754
 47.5,-122.5,1099.2107998867489
 47.5,-123.5,2275.540129332707
 47.5,-124.5,2826.544878449933
 48.5,   0.5,730.820273719985
 48.5,   1.5,635.5616522657461
 48.5,   2.5,638.9392355721573
 48.5,   3.5,653.2931162817725
 48.5,   4.5,743.382776211048
 48.5,   5.5,889.483206313232
 48.5,   6.5,846.6082064283306
 48.5,   7.5,785.3646712878656
 48.5,   8.5,932.0332091923418
 48.5,   9.5,796.9375167838459
 48.5,  -0.5,782.578033850111
 48.5,  -1.5,766.7465668361764
 48.5,  -2.5,978.9914008584517
 48.5,  -3.5,1040.974588089976
 48.5,  -4.5,1175.4164018384342
 48.5,  10.5,755.6582035483987
 48.5,  11.5,753.1120848542658
 48.5,  12.5,829.8457059408058
 48.5,  13.5,930.815967066535
 48.5,  14.5,761.9508770395971
 48.5,  15.5,682.7991530134761
 48.5,  16.5,568.5719960013341
 48.5,  17.5,629.6543234463396
 48.5,  18.5,728.2293258227152
 48.5,  19.5,795.9444130371357
 48.5,  20.5,687.5659624625897
 48.5,  21.5,676.5228578139996
 48.5,  22.5,769.080619250906
 48.5,  23.5,878.0569136060518
 48.5,  24.5,839.1232923721446
 48.5,  25.5,649.5176862313831
 48.5,  26.5,529.9612179624623
 48.5,  27.5,507.46983674887963
 48.5,  28.5,563.2577688200721
 48.5,  29.5,590.8349244183509
 48.5,  30.5,570.4538905723342
 48.5,  31.5,536.4948392489861
 48.5,  32.5,509.616389835703
 48.5,  33.5,506.81423610037774
 48.5,  34.5,504.92026765182106
 48.5,  35.5,523.3668208697748
 48.5,  36.5,538.1224254493056
 48.5,  37.5,522.9254417419434
 48.5,  38.5,530.4280273626591
 48.5,  39.5,532.1332001357243
 48.5,  40.5,507.71552639583064
 48.5,  41.5,466.47673250683425
 48.5,  42.5,420.21380126065225
 48.5,  43.5,379.03966243205406
 48.5,  44.5,344.3258688547488
 48.5,  45.5,317.7517315884089
 48.5,  46.5,294.4306098261913
 48.5,  47.5,267.232333071273
 48.5,  48.5,245.49957431929897
 48.5,  49.5,227.92069483522718
 48.5,  50.5,217.13190107510013
 48.5,  51.5,207.93578050645266
 48.5,  52.5,204.28017680321278
 48.5,  53.5,207.6586250524069
 48.5,  54.5,219.7116423138771
 48.5,  55.5,228.82845279060567
 48.5,  56.5,238.60517711988817
 48.5,  57.5,238.96853962360788
 48.5,  58.5,231.69310926157857
 48.5,  59.5,208.85215951964776
 48.5,  60.5,190.6982796598098
 48.5,  61.5,174.61293468598666
 48.5,  62.5,169.09655510608496
 48.5,  63.5,169.1818996801459
 48.5,  64.5,171.78922743221813
 48.5,  65.5,177.29353797024697
 48.5,  66.5,187.76077951645033
 48.5,  67.5,200.51077948253734
 48.5,  68.5,202.67241794590296
 48.5,  69.5,206.2487114765521
 48.5,  70.5,215.04009062154543
 48.5,  71.5,222.40776325710894
 48.5,  72.5,238.14957460041708
 48.5,  73.5,249.76250533091616
 48.5,  74.5,257.78879881932824
 48.5,  75.5,253.91164349070917
 48.5,  76.5,261.1387988041188
 48.5,  77.5,269.1853514334252
 48.5,  78.5,293.6827647562685
 48.5,  79.5,321.5961273456443
 48.5,  80.5,337.7577655356506
 48.5,  81.5,374.49655921705846
 48.5,  82.5,366.6349219494853
 48.5,  83.5,363.21638686903594
 48.5,  84.5,366.4909554432179
 48.5,  85.5,365.3969895017558
 48.5,  86.5,338.2689727257038
 48.5,  87.5,330.9409551980167
 48.5,  88.5,284.0620747830334
 48.5,  89.5,259.00259176153565
 48.5,  90.5,253.51293697195325
 48.5,  91.5,160.828882801764
 48.5,  92.5,142.9797441696042
 48.5,  93.5,152.3224170868253
 48.5,  94.5,192.2396591043678
 48.5,  95.5,228.11509086474265
 48.5,  96.5,269.6758680333352
 48.5,  97.5,255.0987115637239
 48.5,  98.5,265.78233344576745
 48.5,  99.5,272.3982822963133
 48.5, -53.5,1247.970278904356
 48.5, -54.5,1288.524164660224
 48.5, -55.5,1356.7737373483594
 48.5, -56.5,1321.3409762546937
 48.5, -57.5,1391.5780461409997
 48.5, -58.5,1334.2633940269207
 48.5, -59.5,1161.4922622812207
 48.5, -64.5,1162.2810574564444
 48.5, -65.5,1148.2237295940006
 48.5, -66.5,1153.109505192987
 48.5, -67.5,1097.7172657539106
 48.5, -68.5,1045.51812499145
 48.5, -69.5,1084.3913997123982
 48.5, -70.5,1143.9646779257675
 48.5, -71.5,1088.7491608652576
 48.5, -72.5,958.9401052409206
 48.5, -73.5,980.7547608901716
 48.5, -74.5,966.5659695000486
 48.5, -75.5,971.6319154213218
 48.5, -76.5,954.100448394644
 48.5, -77.5,932.205189852879
 48.5, -78.5,885.8758786957842
 48.5, -79.5,876.7435499388597
 48.5, -80.5,823.54786305592
 48.5, -81.5,857.8163983739656
 48.5, -82.5,883.4758794718775
 48.5, -83.5,937.3612253254859
 48.5, -84.5,921.2646744497893
 48.5, -85.5,882.0189801249012
 48.5, -86.5,826.478033065796
 48.5, -87.5,795.8051901028076
 48.5, -88.5,768.2957042661209
 48.5, -89.5,748.0780323456074
 48.5, -90.5,774.1116533772699
 48.5, -91.5,769.8659641660494
 48.5, -92.5,746.4125164048427
 48.5, -93.5,714.1724274487332
 48.5, -94.5,684.3883755905877
 48.5, -95.5,605.2556143176968
 48.5, -96.5,546.866392336015
 48.5, -97.5,512.0392347985301
 48.5, -98.5,487.3060432097008
 48.5, -99.5,528.9495781372334
 48.5, 100.5,294.0107811543898
 48.5, 101.5,317.80948955915744
 48.5, 102.5,342.6892313566701
 48.5, 103.5,358.540524110455
 48.5, 104.5,341.8064740847412
 48.5, 105.5,330.4392315889227
 48.5, 106.5,313.0508684885913
 48.5, 107.5,351.8982834240486
 48.5, 108.5,351.1448347090648
 48.5, 109.5,341.20518017020726
 48.5, 110.5,317.560350186609
 48.5, 111.5,315.9280228485065
 48.5, 112.5,306.70690265236874
 48.5, 113.5,278.35517762729836
 48.5, 114.5,271.373281001274
 48.5, 115.5,276.1081951947819
 48.5, 116.5,266.9866433025434
 48.5, 117.5,274.7875057654134
 48.5, 118.5,295.9120749158078
 48.5, 119.5,336.9482822577502
 48.5, 120.5,399.42587047481345
 48.5, 121.5,437.26681977561833
 48.5, 122.5,442.1388029222345
 48.5, 123.5,438.41897331480067
 48.5, 124.5,451.2038905313881
 48.5, 125.5,478.26078515159423
 48.5, 126.5,515.1694081893255
 48.5, 127.5,554.1185481689614
 48.5, 128.5,599.0133746429509
 48.5, 129.5,614.6801853192778
 48.5, 130.5,619.4017374056294
 48.5, 131.5,623.9487203146363
 48.5, 132.5,631.8935471403189
 48.5, 133.5,660.9297532064134
 48.5, 134.5,693.6181179588211
 48.5, 135.5,723.4258765896847
 48.5, 136.5,765.3379466081487
 48.5, 137.5,825.2444140130077
 48.5, 138.5,841.4168286035801
 48.5, 139.5,818.9077747608055
 48.5, 140.5,816.762946194616
 48.5, 142.5,865.8060513817031
 48.5,-100.5,516.8461323318811
 48.5,-101.5,469.31207971120705
 48.5,-102.5,425.3827666619729
 48.5,-103.5,380.79655927214134
 48.5,-104.5,377.02759532681836
 48.5,-105.5,363.11940335713587
 48.5,-106.5,326.36983397551654
 48.5,-107.5,320.60560914463014
 48.5,-108.5,330.5814729250711
 48.5,-109.5,324.2155232655591
 48.5,-110.5,347.7551789735926
 48.5,-111.5,347.41423126901026
 48.5,-112.5,346.32716123785445
 48.5,-113.5,540.7685444992164
 48.5,-114.5,622.2142377906833
 48.5,-115.5,655.9047555568918
 48.5,-116.5,925.8185568821842
 48.5,-117.5,836.0461382064326
 48.5,-118.5,539.6116486050446
 48.5,-119.5,378.6573353615301
 48.5,-120.5,884.2668262925642
 48.5,-121.5,1563.5189957084328
 48.5,-122.5,1296.5228705920022
 48.5,-123.5,1921.5457269179408
 48.5,-124.5,2665.574185449502
 48.5,-125.5,2317.2224511606937
 49.5,   0.5,744.9707037251571
 49.5,   1.5,739.9590684052172
 49.5,   2.5,699.1090662643828
 49.5,   3.5,711.2396704986179
 49.5,   4.5,910.1026054744063
 49.5,   5.5,1042.91726460128
 49.5,   6.5,777.488379338692
 49.5,   7.5,721.6668250396335
 49.5,   8.5,665.448720599043
 49.5,   9.5,644.8086352183902
 49.5,  -0.5,740.6543241204888
 49.5,  -1.5,927.8245888085203
 49.5,  -2.5,1111.3454229955016
 49.5,  10.5,662.0280319678374
 49.5,  11.5,647.9982896796588
 49.5,  12.5,673.1603587999426
 49.5,  13.5,670.8599275371124
 49.5,  14.5,622.9086347592289
 49.5,  15.5,647.7974275473891
 49.5,  16.5,638.7698423739139
 49.5,  17.5,693.2241522248449
 49.5,  18.5,959.0685560292212
 49.5,  19.5,995.1215716251013
 49.5,  20.5,828.2413952288957
 49.5,  21.5,729.8901013053697
 49.5,  22.5,758.8698427142768
 49.5,  23.5,739.7655323826034
 49.5,  24.5,696.8745862656626
 49.5,  25.5,609.9215648297607
 49.5,  26.5,497.92630349356557
 49.5,  27.5,528.2525969579302
 49.5,  28.5,596.2150985084731
 49.5,  29.5,620.9741510440564
 49.5,  30.5,605.649581243252
 49.5,  31.5,566.4926859181504
 49.5,  32.5,549.8366497405646
 49.5,  33.5,550.5237172014755
 49.5,  34.5,547.6396664761264
 49.5,  35.5,540.4025946423926
 49.5,  36.5,528.6823393229781
 49.5,  37.5,522.9030278551169
 49.5,  38.5,520.153027423497
 49.5,  39.5,512.9211319911069
 49.5,  40.5,492.85259678446016
 49.5,  41.5,463.500441109312
 49.5,  42.5,434.30130100661313
 49.5,  43.5,397.0603531085212
 49.5,  44.5,380.43966256107757
 49.5,  45.5,353.08190356117905
 49.5,  46.5,329.4672483409402
 49.5,  47.5,306.1603503215031
 49.5,  48.5,285.74612625020336
 49.5,  49.5,263.5965573839073
 49.5,  50.5,252.75647053803354
 49.5,  51.5,245.4625059029666
 49.5,  52.5,241.6125048337312
 49.5,  53.5,243.86595364634337
 49.5,  54.5,254.44052204965007
 49.5,  55.5,265.24052260405034
 49.5,  56.5,276.39483349539086
 49.5,  57.5,277.93535012327914
 49.5,  58.5,266.190953657545
 49.5,  59.5,241.25517784315971
 49.5,  60.5,222.30043525223076
 49.5,  61.5,207.19698725281097
 49.5,  62.5,199.67500358819964
 49.5,  63.5,197.73405590858957
 49.5,  64.5,195.98879748120393
 49.5,  65.5,200.35216005711726
 49.5,  66.5,213.18922818118133
 49.5,  67.5,226.91638363229822
 49.5,  68.5,233.4788843763286
 49.5,  69.5,237.96638472121342
 49.5,  70.5,249.78750510462405
 49.5,  71.5,261.8866431014292
 49.5,  72.5,274.6306092595232
 49.5,  73.5,288.9771601701605
 49.5,  74.5,285.1918155530404
 49.5,  75.5,279.0560401123146
 49.5,  76.5,285.1357816683836
 49.5,  77.5,287.4319031402983
 49.5,  78.5,291.22673025007913
 49.5,  79.5,296.8241442873561
 49.5,  80.5,340.8275938568445
 49.5,  81.5,396.8280259617444
 49.5,  82.5,446.82457873327985
 49.5,  83.5,470.5207002902854
 49.5,  84.5,441.85475078122374
 49.5,  85.5,474.7991483992544
 49.5,  86.5,485.687943006384
 49.5,  87.5,430.32975055637036
 49.5,  88.5,340.0353517018516
 49.5,  89.5,284.1758680729003
 49.5,  90.5,223.65000433397705
 49.5,  91.5,290.7711261739505
 49.5,  92.5,238.0418148695909
 49.5,  93.5,264.2487129548501
 49.5,  94.5,280.6732821420863
 49.5,  95.5,299.0905226458764
 49.5,  96.5,305.7547486432154
 49.5,  97.5,309.86164355188095
 49.5,  98.5,295.53448796429643
 49.5,  99.5,287.3254365225419
 49.5, -54.5,1027.013381366072
 49.5, -55.5,1035.564244599178
 49.5, -56.5,1110.6375236840086
 49.5, -57.5,1250.8069229125977
 49.5, -58.5,1205.7362310475319
 49.5, -62.5,1026.3580688279253
 49.5, -63.5,1009.5310570618203
 49.5, -64.5,1064.774730978341
 49.5, -65.5,957.9913960160882
 49.5, -66.5,1039.8235842277265
 49.5, -67.5,1043.2702815943753
 49.5, -68.5,1088.2344995531544
 49.5, -69.5,1054.8655391561576
 49.5, -70.5,1052.3478631644416
 49.5, -71.5,1028.2888134923476
 49.5, -72.5,887.3913984052068
 49.5, -73.5,861.3935490641102
 49.5, -74.5,915.4905360484947
 49.5, -75.5,890.1008793074511
 49.5, -76.5,878.8306207656863
 49.5, -77.5,864.6638074907763
 49.5, -78.5,864.6957056111304
 49.5, -79.5,828.1573429107667
 49.5, -80.5,838.5086366225934
 49.5, -81.5,830.9487228886835
 49.5, -82.5,821.3918257417351
 49.5, -83.5,807.8103611058202
 49.5, -84.5,731.2319115112568
 49.5, -85.5,749.0426890603428
 49.5, -86.5,766.8228614412506
 49.5, -87.5,783.8332052230836
 49.5, -88.5,787.7418248077919
 49.5, -89.5,766.7051889156475
 49.5, -90.5,763.3517394394711
 49.5, -91.5,728.7707040309907
 49.5, -92.5,714.4228607868328
 49.5, -93.5,703.4491518160394
 49.5, -94.5,658.0573404369684
 49.5, -95.5,600.8612187360897
 49.5, -96.5,553.1672514841475
 49.5, -97.5,536.6922519946921
 49.5, -98.5,540.475872775604
 49.5, -99.5,522.6064761630421
 49.5, 100.5,293.07328226019087
 49.5, 101.5,339.34397222515975
 49.5, 102.5,403.1422497294202
 49.5, 103.5,477.23276764359974
 49.5, 104.5,475.8224226452154
 49.5, 105.5,403.6284558659998
 49.5, 106.5,355.5495738356278
 49.5, 107.5,351.9482827001605
 49.5, 108.5,378.37974956246285
 49.5, 109.5,382.4034566337179
 49.5, 110.5,381.60302405881475
 49.5, 111.5,381.8508692949626
 49.5, 112.5,348.13966287980827
 49.5, 113.5,330.88190290643354
 49.5, 114.5,312.84655781334334
 49.5, 115.5,282.69095463177257
 49.5, 116.5,284.5030231043568
 49.5, 117.5,297.3569011618865
 49.5, 118.5,323.1590580506058
 49.5, 119.5,353.0763003302033
 49.5, 120.5,399.1719905472008
 49.5, 121.5,436.88363050849273
 49.5, 122.5,458.2314749521942
 49.5, 123.5,455.77759517832044
 49.5, 124.5,458.55819971114397
 49.5, 125.5,486.09569930050776
 49.5, 126.5,518.7909592628351
 49.5, 127.5,557.560789259793
 49.5, 128.5,587.6801838210688
 49.5, 129.5,609.3974281938682
 49.5, 130.5,629.5288936060308
 49.5, 131.5,648.9780312008386
 49.5, 132.5,667.4763086741342
 49.5, 133.5,689.4452715911742
 49.5, 134.5,720.3176865885998
 49.5, 135.5,707.1280321129437
 49.5, 136.5,701.6043279684824
 49.5, 137.5,731.6638112314818
 49.5, 138.5,767.6814815175945
 49.5, 139.5,764.3832054384825
 49.5, 140.5,738.8810488848852
 49.5, 142.5,767.8767406940461
 49.5, 143.5,791.8711386466849
 49.5, 144.5,885.813807586144
 49.5, 154.5,1135.1276026758658
 49.5,-100.5,499.03276891132884
 49.5,-101.5,474.4349230116811
 49.5,-102.5,434.04052594817927
 49.5,-103.5,416.91983732195774
 49.5,-104.5,411.23837087894316
 49.5,-105.5,372.44871388067463
 49.5,-106.5,370.27716284168184
 49.5,-107.5,343.4129371519747
 49.5,-108.5,376.1159555151545
 49.5,-109.5,346.79914412005195
 49.5,-110.5,345.7034559270432
 49.5,-111.5,349.60905941190396
 49.5,-112.5,378.9452666126449
 49.5,-113.5,537.7301843947379
 49.5,-114.5,721.0017376850392
 49.5,-115.5,683.9582034554976
 49.5,-116.5,1111.0353698648257
 49.5,-117.5,1212.4280397480934
 49.5,-118.5,902.778033548388
 49.5,-119.5,578.6767356354616
 49.5,-120.5,699.2120827148701
 49.5,-121.5,1242.6586463903561
 49.5,-122.5,1996.1888349261776
 49.5,-123.5,2014.847881152712
 49.5,-124.5,1706.1621014660805
 49.5,-125.5,2578.300909034137
 49.5,-126.5,2967.017741573268
 50.5,   0.5,806.2224262171779
 50.5,   1.5,765.5281751936882
 50.5,   2.5,747.7948433859597
 50.5,   3.5,817.2577752984804
 50.5,   4.5,861.1646706379694
 50.5,   5.5,906.6508780861724
 50.5,   6.5,931.9543285698728
 50.5,   7.5,762.0607891946004
 50.5,   8.5,714.519413261578
 50.5,   9.5,716.7332048457245
 50.5,  -0.5,871.3138097442433
 50.5,  -1.5,848.99139563174106
 50.5,  -2.5,884.8232910222023
 50.5,  -3.5,1194.9695631964455
 50.5,  -4.5,1357.691839990945
 50.5,  -5.5,1256.8957099092418
 50.5,  10.5,620.6582006411306
 50.5,  11.5,593.4771659261195
 50.5,  12.5,651.0569083875624
 50.5,  13.5,556.3857882284913
 50.5,  14.5,630.4853583553742
 50.5,  15.5,766.5271720290185
 50.5,  16.5,773.7077733463256
 50.5,  17.5,682.0181162018201
 50.5,  18.5,651.1461354059907
 50.5,  19.5,684.0625123846635
 50.5,  20.5,658.238375452572
 50.5,  21.5,613.2474268798171
 50.5,  22.5,597.8599256780641
 50.5,  23.5,616.3638046157772
 50.5,  24.5,649.7931160104687
 50.5,  25.5,626.630616611448
 50.5,  26.5,561.1741489911902
 50.5,  27.5,562.3207015292398
 50.5,  28.5,596.1521683849138
 50.5,  29.5,618.5638049717608
 50.5,  30.5,617.0879446802469
 50.5,  31.5,597.0857888172413
 50.5,  32.5,599.3297535345473
 50.5,  33.5,597.6814777912765
 50.5,  34.5,585.160786429356
 50.5,  35.5,562.2758748644385
 50.5,  36.5,546.0797527514655
 50.5,  37.5,541.7797523551974
 50.5,  38.5,540.3267360679034
 50.5,  39.5,518.7681149840355
 50.5,  40.5,480.9336297162648
 50.5,  41.5,468.18707973278805
 50.5,  42.5,442.74656158480155
 50.5,  43.5,427.2189754699839
 50.5,  44.5,411.89138890340416
 50.5,  45.5,396.20173313083325
 50.5,  46.5,378.68492186583325
 50.5,  47.5,357.8806107673666
 50.5,  48.5,344.94440381877644
 50.5,  49.5,323.41509308434775
 50.5,  50.5,309.633627200435
 50.5,  51.5,300.1495750176496
 50.5,  52.5,297.9383679720862
 50.5,  53.5,293.6120750775625
 50.5,  54.5,297.941385454145
 50.5,  55.5,307.2534544154488
 50.5,  56.5,313.89009241811164
 50.5,  57.5,312.2181105480112
 50.5,  58.5,296.6228514776148
 50.5,  59.5,272.7706941993073
 50.5,  60.5,257.847418554898
 50.5,  61.5,245.78233227647587
 50.5,  62.5,238.59569489133773
 50.5,  63.5,236.1297461102749
 50.5,  64.5,228.9508666930528
 50.5,  65.5,229.65043615061666
 50.5,  66.5,236.22586675759024
 50.5,  67.5,243.99612598994688
 50.5,  68.5,253.0762979593771
 50.5,  69.5,263.98664322598233
 50.5,  70.5,275.1094884235284
 50.5,  71.5,290.87069687606964
 50.5,  72.5,307.2698334352724
 50.5,  73.5,308.21810963030526
 50.5,  74.5,297.55086889349184
 50.5,  75.5,288.66121219149954
 50.5,  76.5,276.74828158986986
 50.5,  77.5,260.07284971146754
 50.5,  78.5,262.11552268266684
 50.5,  79.5,288.91336828059167
 50.5,  80.5,338.6870751709774
 50.5,  81.5,434.9573365079946
 50.5,  82.5,525.3457005558344
 50.5,  83.5,578.7939772605897
 50.5,  84.5,571.665960517423
 50.5,  85.5,521.7146651580416
 50.5,  86.5,471.8293186878336
 50.5,  87.5,448.58276817716404
 50.5,  88.5,372.6288873943789
 50.5,  89.5,386.6806119207679
 50.5,  90.5,373.61078356257804
 50.5,  91.5,383.56164491998743
 50.5,  92.5,373.0047487719306
 50.5,  93.5,396.2573363041056
 50.5,  94.5,385.3064735208093
 50.5,  95.5,391.9362156833041
 50.5,  96.5,412.51121541292514
 50.5,  97.5,358.56595676109714
 50.5,  98.5,368.56423137645277
 50.5,  99.5,355.8461301013314
 50.5, -55.5,1029.1293278398186
 50.5, -56.5,1164.7332130958296
 50.5, -57.5,1145.7086459192737
 50.5, -59.5,1111.060361467559
 50.5, -60.5,1069.1633828261804
 50.5, -61.5,1051.67329682975
 50.5, -62.5,991.3086445249362
 50.5, -63.5,989.4612278445015
 50.5, -64.5,1005.5060563909598
 50.5, -65.5,1014.6582093567685
 50.5, -66.5,1101.0116566131856
 50.5, -67.5,1126.7763145545437
 50.5, -68.5,1082.4043299576333
 50.5, -69.5,1050.9353650191736
 50.5, -70.5,978.0625225593305
 50.5, -71.5,957.8788997880345
 50.5, -72.5,912.8207093436145
 50.5, -73.5,881.5418296024718
 50.5, -74.5,872.0116549689196
 50.5, -75.5,848.0129497462308
 50.5, -76.5,825.4478583171451
 50.5, -77.5,810.1862241975193
 50.5, -78.5,774.4051869162199
 50.5, -79.5,757.7534632436161
 50.5, -80.5,745.6090652038313
 50.5, -81.5,747.4491520750113
 50.5, -82.5,730.0168254128819
 50.5, -83.5,714.6168248406773
 50.5, -84.5,681.6452725344692
 50.5, -85.5,682.734494242175
 50.5, -86.5,699.335360461268
 50.5, -87.5,725.6439800591305
 50.5, -88.5,749.4944108765703
 50.5, -89.5,765.5207019345514
