lat,lon,mean_annual_temp_C
 58.5, 102.5,-3.9790230940427924
 58.5, 103.5,-4.938685419765869
 58.5, 104.5,-5.803304730389996
 58.5, 105.5,-5.94073282225036
 58.5, 106.5,-5.765840666026049
 58.5, 107.5,-5.807866506481908
 58.5, 108.5,-5.566379370596045
 58.5, 109.5,-5.067600663644314
 58.5, 110.5,-5.212140948500959
 58.5, 111.5,-5.648455597503091
 58.5, 112.5,-6.537356483707227
 58.5, 113.5,-7.628125143151775
 58.5, 114.5,-8.560776079244828
 58.5, 115.5,-8.603448487304409
 58.5, 116.5,-8.441630939214395
 58.5, 117.5,-8.185632408949838
 58.5, 118.5,-6.698922550733918
 58.5, 119.5,-7.103843502571871
 58.5, 120.5,-6.071192640211733
 58.5, 121.5,-6.154023096179484
 58.5, 122.5,-6.198886602688795
 58.5, 123.5,-6.9118176449689726
 58.5, 124.5,-6.019432596990776
 58.5, 125.5,-6.676939800981133
 58.5, 126.5,-7.272952724847643
 58.5, 127.5,-7.494360785374696
 58.5, 128.5,-8.010811980856563
 58.5, 129.5,-8.704454274869516
 58.5, 130.5,-9.406286139255284
 58.5, 131.5,-8.679957137196915
 58.5, 132.5,-8.584015968887286
 58.5, 133.5,-9.203268951211856
 58.5, 134.5,-8.71630763527991
 58.5, 135.5,-8.70100594654508
 58.5, 136.5,-8.901652461217568
 58.5, 137.5,-8.70786655641525
 58.5, 138.5,-8.845043248336378
 58.5, 139.5,-8.470941261784445
 58.5, 140.5,-6.604741483048975
 58.5, 141.5,-5.540134191020637
 58.5, 151.5,-5.103592044427649
 58.5, 152.5,-4.783836267588811
 58.5, 158.5,-2.7912356914502787
 58.5, 159.5,-3.358656661820479
 58.5, 160.5,-5.688865072200954
 58.5, 161.5,-5.059051842214648
 58.5, 162.5,-2.8450192320963437
 58.5, 164.5,-2.435488562886442
 58.5,-100.5,-5.674856399881771
 58.5,-101.5,-5.3650504336853
 58.5,-102.5,-4.883908165319044
 58.5,-103.5,-4.173599233005153
 58.5,-104.5,-3.8077946099447333
 58.5,-105.5,-3.308728509694981
 58.5,-106.5,-3.2233477620857545
 58.5,-107.5,-3.1122486210995546
 58.5,-108.5,-2.58239948997895
 58.5,-109.5,-1.7963003560836481
 58.5,-110.5,-1.31878597865245
 58.5,-111.5,-1.0518678321567336
 58.5,-112.5,-1.1329382475701024
 58.5,-113.5,-0.6695402633056219
 58.5,-114.5,-0.7906609117428124
 58.5,-115.5,-0.976329055668294
 58.5,-116.5,-0.7591235936544414
 58.5,-117.5,-1.0829023606325874
 58.5,-118.5,-0.778771588383456
 58.5,-119.5,-0.2640804925146653
 58.5,-120.5,-0.193498578388245
 58.5,-121.5,-0.2131465669807001
 58.5,-122.5,-0.21691817194009408
 58.5,-123.5,-0.591163811070482
 58.5,-124.5,-2.536063256791268
 58.5,-125.5,-3.0065015154922854
 58.5,-126.5,-3.1690374344116337
 58.5,-127.5,-2.764080505539803
 58.5,-128.5,-3.0910561197683566
 58.5,-129.5,-2.8219109785304175
 58.5,-130.5,-1.3118894135301151
 58.5,-131.5,-1.3685704061611643
 58.5,-132.5,-0.5198275938887013
 58.5,-133.5,1.103843420850991
 58.5,-134.5,2.5475215940126064
 58.5,-135.5,3.812607841333377
 58.5,-136.5,2.4835489110475226
 58.5,-137.5,-0.9845785561563645
 58.5,-152.5,3.6362069690621466
 58.5,-153.5,0.6091954492503541
 58.5,-154.5,1.135991413124847
 58.5,-155.5,0.16483478727429396
 58.5,-156.5,1.3512931253932332
 58.5,-157.5,1.6009698654364417
 58.5,-158.5,1.4314176590071286
 58.5,-159.5,1.1750000365956257
 58.5,-160.5,0.7997844954470906
 58.5,-161.5,0.6927442585182365
 59.5,   5.5,7.354059013762864
 59.5,   6.5,3.8945762232888046
 59.5,   7.5,1.9005747426772264
 59.5,   8.5,1.5950431325954624
 59.5,   9.5,4.456609266446156
 59.5,  10.5,6.220402424823195
 59.5,  11.5,5.695222793810671
 59.5,  12.5,5.219648112232488
 59.5,  13.5,5.4373923314885175
 59.5,  14.5,5.043354962192392
 59.5,  15.5,5.177694048807454
 59.5,  16.5,5.722701262853954
 59.5,  17.5,6.184267407545455
 59.5,  18.5,6.32974154271464
 59.5,  19.5,5.978256814695639
 59.5,  22.5,5.6119732755214935
 59.5,  23.5,5.6104526941305926
 59.5,  24.5,5.6476055040930575
 59.5,  25.5,5.377825797920854
 59.5,  26.5,5.0874641976458435
 59.5,  27.5,5.201508696191015
 59.5,  28.5,5.004885172249281
 59.5,  29.5,4.917852146995266
 59.5,  30.5,5.148886595400393
 59.5,  31.5,4.925790334141806
 59.5,  32.5,4.5740302491547755
 59.5,  33.5,4.202191164960614
 59.5,  34.5,3.58397996578173
 59.5,  35.5,3.6630029346868827
 59.5,  36.5,3.642169597135835
 59.5,  37.5,3.471264417818481
 59.5,  38.5,3.403125092058027
 59.5,  39.5,3.1495330986598966
 59.5,  40.5,3.0605244822586077
 59.5,  41.5,2.9956178873290327
 59.5,  42.5,2.9353089954318676
 59.5,  43.5,2.81002159313909
 59.5,  44.5,2.744863544713879
 59.5,  45.5,2.652083417786094
 59.5,  46.5,2.555639412949912
 59.5,  47.5,2.530136513737854
 59.5,  48.5,2.4755388611296056
 59.5,  49.5,2.4180316164575775
 59.5,  50.5,2.1938218930441797
 59.5,  51.5,2.1688936711074907
 59.5,  52.5,2.0319684775728213
 59.5,  53.5,1.6849138367808727
 59.5,  54.5,1.8187500370168614
 59.5,  55.5,1.7158764867331517
 59.5,  56.5,1.6662356348697553
 59.5,  57.5,1.045079069886485
 59.5,  58.5,-0.3308908391701087
 59.5,  59.5,-0.1478448416823617
 59.5,  60.5,0.8835129469831157
 59.5,  61.5,0.9383261776796884
 59.5,  62.5,0.8941091947557261
 59.5,  63.5,0.8230244470492614
 59.5,  64.5,0.8350215630241857
 59.5,  65.5,0.794001422137365
 59.5,  66.5,0.5394396815293774
 59.5,  67.5,0.2030891124266156
 59.5,  68.5,-0.04371406760966019
 59.5,  69.5,-0.32539511012748445
 59.5,  70.5,-0.5600933911621385
 59.5,  71.5,-0.6853448508478626
 59.5,  72.5,-0.8122845138155513
 59.5,  73.5,-0.8893319306595402
 59.5,  74.5,-0.9651221374542213
 59.5,  75.5,-1.0574712877900427
 59.5,  76.5,-1.0966595439989675
 59.5,  77.5,-1.118462638875962
 59.5,  78.5,-1.0858835826424496
 59.5,  79.5,-1.1153735724791627
 59.5,  80.5,-1.2362069204107105
 59.5,  81.5,-1.2619612397433362
 59.5,  82.5,-1.2455101005904294
 59.5,  83.5,-1.337535951452481
 59.5,  84.5,-1.34446842901291
 59.5,  85.5,-1.3212643812795906
 59.5,  86.5,-1.3243175508486564
 59.5,  87.5,-1.426329068585309
 59.5,  88.5,-1.409698298259841
 59.5,  89.5,-1.4979166981079033
 59.5,  90.5,-1.7206537611541708
 59.5,  91.5,-2.31124286822461
 59.5,  92.5,-3.9537357010332688
 59.5,  93.5,-4.03631476893079
 59.5,  94.5,-3.9974138903720617
 59.5,  95.5,-4.076005843382373
 59.5,  96.5,-4.2130748282518535
 59.5,  97.5,-3.966379439950676
 59.5,  98.5,-4.075862152737449
 59.5,  99.5,-4.1609196268214745
 59.5, -43.5,1.02988506960629
 59.5, -44.5,-0.21091954194908558
 59.5, -63.5,-6.076532642539035
 59.5, -64.5,-7.754777518133154
 59.5, -65.5,-6.163026939988337
 59.5, -69.5,-6.320306655404897
 59.5, -70.5,-7.1714081946872845
 59.5, -71.5,-7.386350684510224
 59.5, -72.5,-7.261673992491682
 59.5, -73.5,-7.3037716885600465
 59.5, -74.5,-7.2206898146287575
 59.5, -75.5,-7.284267336590453
 59.5, -76.5,-7.35104179478133
 59.5, -77.5,-7.036925405146149
 59.5, -94.5,-7.437859325080939
 59.5, -95.5,-7.583046117872428
 59.5, -96.5,-7.687823432358518
 59.5, -97.5,-7.652514517906754
 59.5, -98.5,-7.438254449313144
 59.5, -99.5,-7.055423985139049
 59.5, 100.5,-4.51429613731031
 59.5, 101.5,-4.840050370229044
 59.5, 102.5,-5.348132312233594
 59.5, 103.5,-5.54712656106072
 59.5, 104.5,-5.991954156957653
 59.5, 105.5,-6.665589213499735
 59.5, 106.5,-6.5033046638528855
 59.5, 107.5,-6.3230604442243274
 59.5, 108.5,-6.116235749196561
 59.5, 109.5,-6.172952693501681
 59.5, 110.5,-5.996767436978463
 59.5, 111.5,-5.618857862417124
 59.5, 112.5,-5.560201275868921
 59.5, 113.5,-7.087859364847343
 59.5, 114.5,-8.434590753039412
 59.5, 115.5,-8.963505939302175
 59.5, 116.5,-8.729382335283292
 59.5, 117.5,-7.61921713415576
 59.5, 118.5,-6.582758757917361
 59.5, 119.5,-6.02209056894584
 59.5, 120.5,-6.1423133845044955
 59.5, 121.5,-6.137320491089219
 59.5, 122.5,-6.902550436342244
 59.5, 123.5,-7.132866546950552
 59.5, 124.5,-6.402155309701446
 59.5, 125.5,-6.533082073490169
 59.5, 126.5,-7.011135253627069
 59.5, 127.5,-7.816882374428813
 59.5, 128.5,-8.123886708812467
 59.5, 129.5,-8.311566262580884
 59.5, 130.5,-8.422449953854086
 59.5, 131.5,-8.373527548393643
 59.5, 132.5,-8.454526103090968
 59.5, 133.5,-9.24881483443167
 59.5, 134.5,-9.384698493384768
 59.5, 135.5,-8.834554836667817
 59.5, 136.5,-10.082327802419321
 59.5, 137.5,-10.625826353464149
 59.5, 138.5,-9.800790442646237
 59.5, 139.5,-10.131465717416857
 59.5, 140.5,-8.903268851789422
 59.5, 141.5,-7.82130046811319
 59.5, 142.5,-6.019755928980551
 59.5, 143.5,-5.6132185148267935
 59.5, 144.5,-6.1190375436268685
 59.5, 145.5,-6.392816250276719
 59.5, 146.5,-5.580531742215029
 59.5, 147.5,-5.005926819999928
 59.5, 148.5,-4.921408151190771
 59.5, 149.5,-4.011254875353356
 59.5, 150.5,-3.7636494880766964
 59.5, 151.5,-4.381142369273451
 59.5, 152.5,-5.381393789602765
 59.5, 153.5,-5.340445534079928
 59.5, 154.5,-4.509674434218257
 59.5, 160.5,-4.3107280598032744
 59.5, 161.5,-6.243211337536491
 59.5, 162.5,-5.325107882805598
 59.5, 163.5,-3.83879316408701
 59.5, 164.5,-3.303160997214674
 59.5,-100.5,-6.956357911598451
 59.5,-101.5,-6.767959924478987
 59.5,-102.5,-6.193211358147619
 59.5,-103.5,-5.591379442733939
 59.5,-104.5,-5.033405285574839
 59.5,-105.5,-4.755962784220092
 59.5,-106.5,-4.2429957912228575
 59.5,-107.5,-3.6434268592696264
 59.5,-108.5,-2.9581537869298606
 59.5,-109.5,-2.6766523707272682
 59.5,-110.5,-2.560560455786644
 59.5,-111.5,-2.0883262096208406
 59.5,-112.5,-2.017888031873168
 59.5,-113.5,-2.031214118143009
 59.5,-114.5,-3.0030891461533367
 59.5,-115.5,-3.247593446870218
 59.5,-116.5,-2.270581983597202
 59.5,-117.5,-2.170617904867336
 59.5,-118.5,-2.181896625964466
 59.5,-119.5,-1.8673851374943558
 59.5,-120.5,-1.6742816570739447
 59.5,-121.5,-1.7854526123626084
 59.5,-122.5,-1.4155172778015157
 59.5,-123.5,-0.778196850920033
 59.5,-124.5,-0.6471983064715374
 59.5,-125.5,-2.0201509163565086
 59.5,-126.5,-1.9450431696203505
 59.5,-127.5,-1.8482759265582374
 59.5,-128.5,-2.8993535490770803
 59.5,-129.5,-3.079202658732306
 59.5,-130.5,-3.944073335867076
 59.5,-131.5,-2.949353502185523
 59.5,-132.5,-2.2616020409797115
 59.5,-133.5,-2.2105603918604486
 59.5,-134.5,-2.8835130229849253
 59.5,-135.5,-0.7454382398690294
 59.5,-136.5,-1.9353089472600107
 59.5,-137.5,-1.4086925566902968
 59.5,-138.5,0.7674569280325688
 59.5,-139.5,2.4806753416898957
 59.5,-140.5,3.039870732592357
 59.5,-141.5,1.2313936931648473
 59.5,-149.5,2.306752906855327
 59.5,-150.5,1.051293110271552
 59.5,-151.5,3.145330544261412
 59.5,-153.5,1.3226053958430428
 59.5,-154.5,1.2757543508798403
 59.5,-155.5,0.6684267707222585
 59.5,-156.5,0.40801007311320225
 59.5,-157.5,0.2513290109198495
 59.5,-158.5,-0.32051008395936154
 59.5,-159.5,-1.23329736836169
 59.5,-160.5,-1.0223419617047949
 59.5,-161.5,-0.18559623626328342
 59.5,-162.5,0.16400863193296814
 59.5,-163.5,0.14252872237850145
 59.5,-166.5,-0.0977011586154086
 60.5,   5.5,6.762895268420208
 60.5,   6.5,3.8077946193516268
 60.5,   7.5,2.40560351888082
 60.5,   8.5,2.3467313849752585
 60.5,   9.5,2.444612109755306
 60.5,  -1.5,7.475395282387905
 60.5,  10.5,3.6470905837292484
 60.5,  11.5,4.05384343339066
 60.5,  12.5,3.4044540851409075
 60.5,  13.5,3.630352080012833
 60.5,  14.5,3.283189717554434
 60.5,  15.5,3.6379670350459126
 60.5,  16.5,4.378304686322381
 60.5,  17.5,5.479166770268277
 60.5,  18.5,5.766523076333749
 60.5,  20.5,5.418965614347281
 60.5,  21.5,5.273491473349305
 60.5,  22.5,5.316056134382628
 60.5,  23.5,4.775179685949852
 60.5,  24.5,4.633513031034979
 60.5,  25.5,4.756178245815483
 60.5,  26.5,4.766882308550051
 60.5,  27.5,4.695043182187854
 60.5,  28.5,4.597509689414981
 60.5,  29.5,4.77873575856813
 60.5,  30.5,4.532148089056472
 60.5,  31.5,4.4860632885568625
 60.5,  32.5,4.18045985017871
 60.5,  33.5,3.833620788366268
 60.5,  34.5,3.3019397054831026
 60.5,  35.5,3.1376436947652233
 60.5,  36.5,2.995366479409325
 60.5,  37.5,3.2830819400193336
 60.5,  38.5,3.1722342545412823
 60.5,  39.5,2.8949713718906147
 60.5,  40.5,2.3700072389181686
 60.5,  41.5,2.386997193065955
 60.5,  42.5,2.4184986466070897
 60.5,  43.5,2.3011134950037317
 60.5,  44.5,2.19324715294201
 60.5,  45.5,2.124102084892106
 60.5,  46.5,2.04816815065188
 60.5,  47.5,1.9647629647943914
 60.5,  48.5,1.909482811807773
 60.5,  49.5,1.8311781833917122
 60.5,  50.5,1.9900862303744462
 60.5,  51.5,1.8716236095843402
 60.5,  52.5,1.7514368409355139
 60.5,  53.5,1.5075431767711933
 60.5,  54.5,1.4003592158277007
 60.5,  55.5,1.2386135472541397
 60.5,  56.5,0.9150862526576764
 60.5,  57.5,0.1631106400070175
 60.5,  58.5,-1.3677083622321653
 60.5,  59.5,-1.839439680446581
 60.5,  60.5,-0.3512212928095516
 60.5,  61.5,0.07507183156564963
 60.5,  62.5,-0.016091939045822644
 60.5,  63.5,-0.07241377841692011
 60.5,  64.5,-0.13315375350768963
 60.5,  65.5,-0.1940732599696372
 60.5,  66.5,-0.3847342145912884
 60.5,  67.5,-0.650790229560165
 60.5,  68.5,-0.8600933749346457
 60.5,  69.5,-1.0435344904618347
 60.5,  70.5,-1.1436422442396474
 60.5,  71.5,-1.3550646746365207
 60.5,  72.5,-1.4757184138435906
 60.5,  73.5,-1.58283046039956
 60.5,  74.5,-1.6581178498829063
 60.5,  75.5,-1.7099856784508378
 60.5,  76.5,-1.7502514697161728
 60.5,  77.5,-1.7815733211377285
 60.5,  78.5,-1.8244253344427062
 60.5,  79.5,-1.8857040617176088
 60.5,  80.5,-1.9221983252912127
 60.5,  81.5,-1.9431034871510882
 60.5,  82.5,-1.9566091812247859
 60.5,  83.5,-1.9424210111450013
 60.5,  84.5,-1.942744293260847
 60.5,  85.5,-2.128663840211243
 60.5,  86.5,-2.1355963131846414
 60.5,  87.5,-2.1152658195331178
 60.5,  88.5,-2.1576509113027442
 60.5,  89.5,-2.261206942864683
 60.5,  90.5,-3.0608836604689045
 60.5,  91.5,-4.628915325042675
 60.5,  92.5,-4.395438312456527
 60.5,  93.5,-4.828663854142542
 60.5,  94.5,-4.640301824054928
 60.5,  95.5,-5.170833397811901
 60.5,  96.5,-5.250036086793455
 60.5,  97.5,-5.311925396141224
 60.5,  98.5,-5.50111361855277
 60.5,  99.5,-5.9479526498879505
 60.5, -43.5,-2.4652299346300595
 60.5, -44.5,-2.5664152676004104
 60.5, -45.5,0.30723181382442527
 60.5, -46.5,0.4545977046317148
 60.5, -47.5,-0.06012930536921035
 60.5, -64.5,-6.357615054199665
 60.5, -67.5,-7.08994264040549
 60.5, -68.5,-7.414727124936835
 60.5, -69.5,-7.268582469489341
 60.5, -70.5,-7.9306395523913835
 60.5, -71.5,-8.2306395107345
 60.5, -72.5,-8.376616537827871
 60.5, -73.5,-8.489152455477624
 60.5, -74.5,-8.372773156265849
 60.5, -75.5,-8.102298981927593
 60.5, -76.5,-7.927442679449318
 60.5, -77.5,-7.674928320090064
 60.5, -78.5,-7.6872846040200304
 60.5, -94.5,-8.77064196833934
 60.5, -95.5,-8.698060540075618
 60.5, -96.5,-8.6904814676007
 60.5, -97.5,-8.580747303927597
 60.5, -98.5,-8.576688388822836
 60.5, -99.5,-8.286781832318885
 60.5, 100.5,-6.16979181094245
 60.5, 101.5,-6.185201252029203
 60.5, 102.5,-6.0451869396814
 60.5, 103.5,-6.873096387319525
 60.5, 104.5,-7.231896723149581
 60.5, 105.5,-7.290014542232472
 60.5, 106.5,-7.211745870417391
 60.5, 107.5,-6.463900994637918
 60.5, 108.5,-6.900682674956391
 60.5, 109.5,-6.977586332023488
 60.5, 110.5,-7.244181146053064
 60.5, 111.5,-7.120833473943774
 60.5, 112.5,-7.036781765734672
 60.5, 113.5,-6.665301830861076
 60.5, 114.5,-6.76497861862868
 60.5, 115.5,-7.225790361691823
 60.5, 116.5,-7.031609347068716
 60.5, 117.5,-6.632183997709861
 60.5, 118.5,-6.808584905277682
 60.5, 119.5,-6.672880876167066
 60.5, 120.5,-6.145438340695939
 60.5, 121.5,-6.507363664414521
 60.5, 122.5,-7.335129511574736
 60.5, 123.5,-7.475072001588758
 60.5, 124.5,-7.811386678239396
 60.5, 125.5,-8.359375181725655
 60.5, 126.5,-8.833369488003608
 60.5, 127.5,-8.936925506369137
 60.5, 128.5,-9.137248834744954
 60.5, 129.5,-9.280172685782118
 60.5, 130.5,-9.261350720264447
 60.5, 131.5,-9.463613797193286
 60.5, 132.5,-9.68979909039777
 60.5, 133.5,-9.705783358421822
 60.5, 134.5,-9.411494495368553
 60.5, 135.5,-9.479993054750322
 60.5, 136.5,-10.871875210868561
 60.5, 137.5,-12.047701409830575
 60.5, 138.5,-13.262464358567682
 60.5, 139.5,-12.742708611077278
 60.5, 140.5,-11.451724419579039
 60.5, 141.5,-11.59867122332598
 60.5, 142.5,-10.160057704649523
 60.5, 143.5,-10.283836417697671
 60.5, 144.5,-10.418103698812342
 60.5, 145.5,-9.168893882215302
 60.5, 146.5,-9.274281791614735
 60.5, 147.5,-8.661997304479966
 60.5, 148.5,-8.666666826854152
 60.5, 149.5,-9.387248776360662
 60.5, 150.5,-9.2817171363524
 60.5, 151.5,-9.65204761599073
 60.5, 152.5,-10.310812020909857
 60.5, 153.5,-9.773778917524835
 60.5, 154.5,-8.258872271954328
 60.5, 155.5,-7.352730026618504
 60.5, 160.5,-5.487140913172785
 60.5, 161.5,-5.639224250426237
 60.5, 162.5,-4.81503841895396
 60.5, 163.5,-4.043642338994228
 60.5, 164.5,-4.137571931741705
 60.5, 165.5,-3.9165949092150254
 60.5, 166.5,-3.849281698454643
 60.5, 167.5,-4.94967682672472
 60.5, 168.5,-4.519612162679049
 60.5, 169.5,-4.51404467659692
 60.5, 170.5,-5.470546089904918
 60.5, 171.5,-5.997198356336901
 60.5,-100.5,-8.214044699391845
 60.5,-101.5,-7.8818608101821335
 60.5,-102.5,-7.282615111626942
 60.5,-103.5,-6.94019410652162
 60.5,-104.5,-6.564403895245888
 60.5,-105.5,-6.2215877626862
 60.5,-106.5,-6.061386610884434
 60.5,-107.5,-5.602622284521831
 60.5,-108.5,-4.728448405674522
 60.5,-109.5,-4.074676840828369
 60.5,-110.5,-3.745474267908877
 60.5,-111.5,-3.1689655616044488
 60.5,-112.5,-3.0009698935559617
 60.5,-113.5,-2.9146911481786106
 60.5,-114.5,-2.800682534602866
 60.5,-115.5,-2.7676725076061888
 60.5,-116.5,-2.824281663039763
 60.5,-117.5,-3.1654813878917967
 60.5,-118.5,-2.931645179065693
 60.5,-119.5,-2.786673905777521
 60.5,-120.5,-3.0822917634578446
 60.5,-121.5,-3.054454098225453
 60.5,-122.5,-2.6795977551661343
 60.5,-123.5,-1.9423132292155543
 60.5,-124.5,-3.7695762080450863
 60.5,-125.5,-3.1377155950250137
 60.5,-126.5,-3.2970546903838023
 60.5,-127.5,-3.6091595909119354
 60.5,-128.5,-3.5048851046882494
 60.5,-129.5,-3.119145197108731
 60.5,-130.5,-3.943893722708113
 60.5,-131.5,-3.535560409747194
 60.5,-132.5,-2.6009339553721498
 60.5,-133.5,-2.553592000724
 60.5,-134.5,-2.105998571576744
 60.5,-135.5,-3.110057500255263
 60.5,-136.5,-3.4293463320696174
 60.5,-137.5,-4.143785997668561
 60.5,-138.5,-5.7721265736624785
 60.5,-139.5,-7.150574849163793
 60.5,-140.5,-7.707794695321859
 60.5,-141.5,-5.1989225300735455
 60.5,-142.5,-3.60642967585089
 60.5,-143.5,-2.1948994470910113
 60.5,-144.5,0.27672415646328496
 60.5,-145.5,0.7267959918184522
 60.5,-146.5,2.3098779384731913
 60.5,-147.5,2.241487096352824
 60.5,-148.5,0.9983117905841474
 60.5,-149.5,0.10434626670147425
 60.5,-150.5,2.1983477402071685
 60.5,-151.5,2.5961925713131313
 60.5,-152.5,0.09339082054793718
 60.5,-153.5,-1.6565014858912133
 60.5,-154.5,-1.0484554838260698
 60.5,-155.5,-0.792313235635259
 60.5,-156.5,-1.027514388442212
 60.5,-157.5,-1.1556034962400448
 60.5,-158.5,-1.6338721671216647
 60.5,-159.5,-2.9733118287919242
 60.5,-160.5,-1.6760057900315048
 60.5,-161.5,-0.7003951369779412
 60.5,-162.5,-0.5756465648086848
 60.5,-163.5,-0.5053161124447254
 60.5,-164.5,-0.4825071921470378
 60.5,-165.5,-0.46585251437499947
 60.5,-166.5,-0.3071839249071974
 61.5,   4.5,6.465804703335615
 61.5,   5.5,6.062248687516772
 61.5,   6.5,3.5441451884549253
 61.5,   7.5,2.3683190280892736
 61.5,   8.5,-1.1690014653207585
 61.5,   9.5,0.43606323547040454
 61.5,  -6.5,6.947844944894317
 61.5,  10.5,0.7948635268431884
 61.5,  11.5,1.0876796009211707
 61.5,  12.5,0.7733836497886701
 61.5,  13.5,1.6165948669993506
 61.5,  14.5,1.9492816534749755
 61.5,  15.5,2.4780891320250693
 61.5,  16.5,2.9507184500388544
 61.5,  17.5,4.585847771464282
 61.5,  21.5,4.66645123893877
 61.5,  22.5,4.491020209241617
 61.5,  23.5,4.078592022163688
 61.5,  24.5,3.890122210542704
 61.5,  25.5,3.9024785370512443
 61.5,  26.5,3.9168463656732326
 61.5,  27.5,3.969935446726053
 61.5,  28.5,4.214619380483492
 61.5,  29.5,3.995581981019471
 61.5,  30.5,3.6487788165378903
 61.5,  31.5,3.4925288290420538
 61.5,  32.5,3.3554598418781656
 61.5,  33.5,3.0382543539617695
 61.5,  34.5,2.998024495104436
 61.5,  35.5,3.2346265324466366
 61.5,  36.5,2.9548851344493574
 61.5,  37.5,2.8482400146313025
 61.5,  38.5,2.7826868229754407
 61.5,  39.5,2.6283046181110303
 61.5,  40.5,1.9265445759760809
 61.5,  41.5,1.9625000401089605
 61.5,  42.5,2.2707974918068934
 61.5,  43.5,1.9043104500140506
 61.5,  44.5,1.6075071848409737
 61.5,  45.5,1.6366020469369653
 61.5,  46.5,1.6318965775239151
 61.5,  47.5,1.4412716036480482
 61.5,  48.5,1.3650862379106639
 61.5,  49.5,1.1876077762237565
 61.5,  50.5,1.3920258536062406
 61.5,  51.5,1.2380747497081754
 61.5,  52.5,1.0971264462575476
 61.5,  53.5,0.7882902456565228
 61.5,  54.5,0.6445402376723042
 61.5,  55.5,0.378376443447524
 61.5,  56.5,0.1265445798100256
 61.5,  57.5,-0.4875719191067614
 61.5,  58.5,-1.5200790383628224
 61.5,  59.5,-3.0101293790229096
 61.5,  60.5,-1.113900877762821
 61.5,  61.5,-0.8594109502717346
 61.5,  62.5,-1.0713362366164483
 61.5,  63.5,-1.1429598213376826
 61.5,  64.5,-1.1743893902106541
 61.5,  65.5,-1.1396552072944994
 61.5,  66.5,-1.2419540704169103
 61.5,  67.5,-1.4076149778938356
 61.5,  68.5,-1.5822198618117773
 61.5,  69.5,-1.732543157600939
 61.5,  70.5,-1.8932112393574256
 61.5,  71.5,-2.028448347336794
 61.5,  72.5,-2.1551365237736597
 61.5,  73.5,-2.274712701981096
 61.5,  74.5,-2.3453664451077496
 61.5,  75.5,-2.4001796566078384
 61.5,  76.5,-2.438541720201123
 61.5,  77.5,-2.480100610349648
 61.5,  78.5,-2.508297484523307
 61.5,  79.5,-2.565876500702454
 61.5,  80.5,-2.619540275773035
 61.5,  81.5,-2.655783115854038
 61.5,  82.5,-2.6753952192870543
 61.5,  83.5,-2.702658079457523
 61.5,  84.5,-2.7350216138915266
 61.5,  85.5,-2.798383682500572
 61.5,  86.5,-2.885560414984008
 61.5,  87.5,-3.0063218920138395
 61.5,  88.5,-3.038829062380237
 61.5,  89.5,-3.033369305631918
 61.5,  90.5,-3.549461267781498
 61.5,  91.5,-4.233441236889226
 61.5,  92.5,-4.470653825792776
 61.5,  93.5,-5.532543271137726
 61.5,  94.5,-5.863398105548374
 61.5,  95.5,-6.334051847971718
 61.5,  96.5,-6.648778819703851
 61.5,  97.5,-6.511997272827845
 61.5,  98.5,-6.66027315561499
 61.5,  99.5,-7.004597888494062
 61.5, -42.5,-1.6501437156814438
 61.5, -43.5,-4.881609293402056
 61.5, -44.5,-6.571120788482415
 61.5, -45.5,-4.342205551934654
 61.5, -46.5,-5.07137223821262
 61.5, -47.5,-3.758872192738385
 61.5, -48.5,-1.584410959105382
 61.5, -49.5,-0.5874042109429294
 61.5, -64.5,-7.495977147300355
 61.5, -65.5,-7.196839219189369
 61.5, -66.5,-7.83153749523877
 61.5, -71.5,-8.347030822219775
 61.5, -72.5,-9.403089241006938
 61.5, -73.5,-9.812823463338376
 61.5, -74.5,-9.439439881207617
 61.5, -75.5,-9.270043279311954
 61.5, -76.5,-8.90915964397163
 61.5, -77.5,-8.40808203990368
 61.5, -79.5,-8.547701279188496
 61.5, -93.5,-9.83663809916069
 61.5, -94.5,-9.87399436242279
 61.5, -95.5,-9.789655301934001
 61.5, -96.5,-9.703735764341793
 61.5, -97.5,-9.673599352267969
 61.5, -98.5,-9.638649562138253
 61.5, -99.5,-9.466271732816068
 61.5, 100.5,-7.413038945061038
 61.5, 101.5,-7.791235814748826
 61.5, 102.5,-7.897270339316333
 61.5, 103.5,-7.982220035174797
 61.5, 104.5,-8.02913086587328
 61.5, 105.5,-8.041163944735612
 61.5, 106.5,-7.77535941760088
 61.5, 107.5,-6.864799007195338
 61.5, 108.5,-7.004669676695405
 61.5, 109.5,-6.824964247429852
 61.5, 110.5,-7.901149611406287
 61.5, 111.5,-8.001580621233616
 61.5, 112.5,-7.811709919173654
 61.5, 113.5,-7.905531763687901
 61.5, 114.5,-7.576544663686862
 61.5, 115.5,-7.481142427986382
 61.5, 116.5,-7.2614225683969345
 61.5, 117.5,-7.014296099888804
 61.5, 118.5,-7.0517602077760255
 61.5, 119.5,-7.076257326415388
 61.5, 120.5,-6.878879459713982
 61.5, 121.5,-7.864152450071672
 61.5, 122.5,-8.391343601133633
 61.5, 123.5,-8.740804752313544
 61.5, 124.5,-8.91347001655691
 61.5, 125.5,-8.772952796141993
 61.5, 126.5,-8.606465638112063
 61.5, 127.5,-8.743103706031695
 61.5, 128.5,-9.042672705676024
 61.5, 129.5,-9.289224351445835
 61.5, 130.5,-9.756753118387586
