First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_per_remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_Phenolics_per	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_Locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Typha_angustifolia	4	26	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	44.43	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.41	0.067	NA	NA	46.59914712	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Typha_angustifolia	4	60	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	37.41	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.527	0.067	NA	NA	50.46588486	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Typha_angustifolia	4	104	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	33.64	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.678	0.087	NA	NA	42.70771757	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Typha_angustifolia	4	140	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	32.95	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.723	0.09	NA	NA	42.39126984	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	0	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	100	10	NA	NA	dm	NA	NA	NA	NA	NA	40.161	0.805	0.103	58.18011822	1005.507746	17.30582524	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	6	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	81.66	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.94	0.032	NA	NA	65.04464286	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	26	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	64.24	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.028	0.041	NA	NA	55.51916376	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	60	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	62.71	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.962	0.041	NA	NA	51.95470383	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	104	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	60.13	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.945	0.059	NA	NA	35.46610169	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	stems	NA	Typha_angustifolia	5	140	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	59.24	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	1.087	0.062	NA	NA	38.82142857	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
