First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_Per_Remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_phenolics	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_Locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	11	0	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	100	5	0.955	NA	afdm_postleach	NA	NA	NA	NA	NA	51.2	3.05	NA	19.58236988	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	420	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	11	53	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	31.76992	5	0.897	NA	afdm_postleach	NA	NA	NA	NA	NA	48.48	3.29	NA	17.18944446	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Populus_xcanadensis	12	0	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	100	5	0.954	NA	afdm_postleach	NA	NA	NA	NA	NA	43.9	0.74	NA	69.20347908	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Populus_xcanadensis	12	53	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	58.30384	5	0.855	NA	afdm_postleach	NA	NA	NA	NA	NA	44.88	1.01	NA	51.83541768	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Quercus_pyrenaica	13	0	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	100	5	0.9	NA	afdm_postleach	NA	NA	NA	NA	NA	46	0.79	NA	67.92440898	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Quercus_pyrenaica	13	53	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	63.6738	5	0.634	NA	afdm_postleach	NA	NA	NA	NA	NA	41.76	0.97	NA	50.22082972	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Platanus_hispanica	14	0	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	100	5	0.938	NA	afdm_postleach	NA	NA	NA	NA	NA	48.8	0.68	NA	83.71553118	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Platanus_hispanica	14	53	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	89.57596	5	0.921	NA	afdm_postleach	NA	NA	NA	NA	NA	47.04	0.81	NA	67.74502729	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Pinus_radiata	15	0	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	100	5	0.975	NA	afdm_postleach	NA	NA	NA	NA	NA	49.5	0.59	NA	97.86971309	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
Martinez	Leaf-litter quality effects on stream ecosystem functioning : a comparison using five species	2013	Fundamental and Applied Limnology	10.1127/1863-9135/2013/0514	stream	98.2	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Pinus_radiata	15	53	23Nov2009	5.96	7.58	120.4	NA	15.8	NA	35.3	32.9	69	NA	89.26008	5	0.875	NA	afdm_postleach	NA	NA	NA	NA	NA	49.2	0.65	NA	88.29718824	NA	NA	NA	dm	Cordillera Cantabrica Northern Spain	400	42.9997222‚-2.8833333333333333	5	NA	y	n	n	molar	ea	ea	NA	
