First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_per_remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_Phenolics_per	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.05	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	14	28	21March2017	11.67	6.46	121.63	NA	4.91	58.08	297.83	NA	NA	420.83	74.06	4	NA	0.00466	dm	NA	NA	NA	NA	NA	36.2376	1.208148	0.089293188	35.21374	1050.4342	29.88447	763.2134019	dm	Browning Run_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.273750_-77.279275	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.03	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	15	0	22March2017	11.53	7.13	136.37	NA	0	87.16	3868.44	NA	NA	4266.39	100	4	NA	0.00966	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Forest Stream_Central Maryland Research and Education Center_ Clarksville_ MD	NA	39.241675_-76.928547	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.11	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	15	28	22March2017	13.1	7.13	137.77	NA	55.51	37.51	4336.25	NA	NA	4112.8	53.66	4	NA	0.00966	dm	NA	NA	NA	NA	NA	44.747	1.54532	0.134207711	33.84286	863.4643	25.52729	593.9281389	dm	Forest Stream_Central Maryland Research and Education Center_ Clarksville_ MD	NA	39.241675_-76.928547	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.03	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	16	0	22March2017	11.53	7.13	136.37	NA	0	87.16	3868.44	NA	NA	4266.39	100	4	NA	0.0105	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Forest Stream_Central Maryland Research and Education Center_ Clarksville_ MD	NA	39.241675_-76.928547	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.11	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	16	28	22March2017	13.1	7.13	137.77	NA	55.51	37.51	4336.25	NA	NA	4112.8	50.8	4	NA	0.0105	dm	NA	NA	NA	NA	NA	45.1164	1.56714	0.128854945	33.74705	914.0891	27.04455	687.1496032	dm	Forest Stream_Central Maryland Research and Education Center_ Clarksville_ MD	NA	39.241675_-76.928547	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.12	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	17	0	22March2017	8.83	6.68	41.13	NA	9.51	32.56	931.67	NA	NA	1192.89	100	4	NA	0.00685	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Fern Valley Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214397_-77.079611	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.06	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	17	28	22March2017	12.93	6.16	42.73	NA	0	39.29	932.05	NA	NA	1178.56	64.29	4	NA	0.00685	dm	NA	NA	NA	NA	NA	41.2858	1.16794	0.076415674	41.52823	1395.7643	33.806	391.4962263	dm	Fern Valley Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214397_-77.079611	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.12	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	18	0	22March2017	8.83	6.68	41.13	NA	9.51	32.56	931.67	NA	NA	1192.89	100	4	NA	0.00571	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Fern Valley Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214397_-77.079611	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.06	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	18	28	22March2017	12.93	6.16	42.73	NA	0	39.29	932.05	NA	NA	1178.56	69.21	4	NA	0.00571	dm	NA	NA	NA	NA	NA	41.2526	1.2508	0.071979915	38.52907	1526.5507	39.57193	475.4742115	dm	Fern Valley Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214397_-77.079611	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.09	riffle	litter_bag	6	field	light	pasture	open	leaves	senesced	Acer_rubrum	19	0	22March2017	10.63	7.17	153.2	NA	69.31	100.81	4445.53	NA	NA	4239.08	100	4	NA	0.0116	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	South Stream_Central Maryland Research and Education Center_ Clarksville_ MD	NA	39.241128_-76.923936	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
